	T	rho	B2	P_virial	Sk0	kappa	P_kappa	mu	s2	Sk_max
41	1.0	0.42	2.48145005982	6.28480228618	0.157019567655	0.373856113463	1.25495736205	3.15152652028	-0.0914859684332	1.34459744231
42	1.0	0.43	2.48145005982	6.84457388453	0.150832706851	0.350773736862	1.319949836	3.3527133924	-0.0961015132556	1.35879945078
43	1.0	0.44	2.48145005982	7.04654468499	0.144902305276	0.329323421081	1.38760515223	3.55968669981	-0.100849057372	1.37316795033
44	1.0	0.45	2.48145005982	7.48143382731	0.139216394638	0.309369765862	1.45802646971	3.77273166397	-0.105730671222	1.38849660757
45	1.0	0.46	2.48145005982	7.58515098541	0.133763657412	0.290790559592	1.53132114063	3.99214358078	-0.110748521718	1.40427666583
46	1.0	0.47	2.48145005982	7.94723487654	0.128533386727	0.273475290909	1.60760090012	4.21822852642	-0.115904874032	1.42025784832
47	1.0	0.48	2.48145005982	8.38569158605	0.123515448572	0.257323851191	1.68698206513	4.45130408765	-0.121202096963	1.43639955758
48	1.0	0.49	2.48145005982	8.72744984394	0.118700246623	0.242245401271	1.76958574301	4.69170010962	-0.126642666272	1.45323331361
49	1.0	0.5	2.48145005982	9.17039494332	0.114078689325	0.22815737865	1.85553805021	4.93975947038	-0.132229168489	1.47104791624
50	1.0	0.51	2.48145005982	9.54698358841	0.109642159057	0.214984625601	1.94497034199	5.19583888789	-0.137964305789	1.48906401627
51	1.0	0.52	2.48145005982	9.87268072977	0.10538248337	0.202658621865	2.03801945355	5.46030975984	-0.143850899959	1.50722878883
52	1.0	0.53	2.48145005982	10.3464194348	0.101291908079	0.191116807696	2.13482795356	5.73355904385	-0.149891896981	1.52575174134
53	1.0	0.54	2.48145005982	10.623674862	0.0973630720834	0.18030198534	2.23554441072	6.01599018368	-0.156090372361	1.54591282666
54	1.0	0.55	2.48145005982	11.0823511884	0.0935889839131	0.170161788933	2.34032367443	6.30802408096	-0.162449534978	1.56627088103
55	1.0	0.56	2.48145005982	11.5599563434	0.0899629997167	0.16064821378	2.44932717025	6.61010012662	-0.168972733171	1.58675652731
56	1.0	0.57	2.48145005982	12.0751579678	0.0864788027677	0.151717197838	2.56272321157	6.92267728893	-0.175663459344	1.60728887182
57	1.0	0.58	2.48145005982	12.4794611503	0.0831303842784	0.143328248756	2.68068732832	7.24623527012	-0.182525355603	1.63008109071
58	1.0	0.59	2.48145005982	12.9648763588	0.0799120255044	0.135444111024	2.80340261411	7.58127573409	-0.189562218833	1.65314929704
59	1.0	0.6	2.48145005982	13.3869925209	0.0768182809896	0.128030468316	2.93106009322	7.92832361642	-0.196778006905	1.67630962966
60	1.0	0.61	2.48145005982	13.9318968869	0.0738439629578	0.12105567698	3.06385910877	8.28792851848	-0.204176843896	1.69945461685
61	1.0	0.62	2.48145005982	14.3045035291	0.070984126693	0.114490526924	3.20200773389	8.66066619981	-0.211763026682	1.72500841675
62	1.0	0.63	2.48145005982	14.8479024403	0.0682340569382	0.108308026886	3.34572320749	9.04714016924	-0.219541030035	1.75122705152
63	1.0	0.64	2.48145005982	15.4280560404	0.0655892551378	0.102483211153	3.49523239666	9.44798339328	-0.227515513711	1.77748004787
64	1.0	0.65	2.48145005982	15.9224018904	0.0630454275683	0.0969929654897	3.6507722878	9.86386012246	-0.235691328299	1.80362317372
65	1.0	0.66	2.48145005982	16.5109773095	0.0605984742518	0.0918158700785	3.81259050864	10.2954678494	-0.244073521322	1.83243659508
66	1.0	0.67	2.48145005982	16.9343573228	0.0582444785867	0.0869320575922	3.98094588382	10.7435394117	-0.252667344303	1.86232955513
67	1.0	0.68	2.48145005982	17.650901076	0.0559796977118	0.0823230848703	4.15610902654	11.2088452431	-0.261478258287	1.8921646782
68	1.0	0.69	2.48145005982	18.2684294847	0.0538005534617	0.0779718166111	4.33836296919	11.6921957964	-0.270511941727	1.92174640045
69	1.0	0.7	2.48145005982	18.8277323905	0.0517036239862	0.0738623199803	4.52800383626	12.1944441361	-0.279774296	1.95443306929
70	1.0	0.71	2.48145005982	19.4986124481	0.0496856359051	0.0699797688804	4.72534156261	12.7164887235	-0.289271452286	1.98861900609
71	1.0	0.72	2.48145005982	20.185006894	0.0477434569931	0.0663103569349	4.93070066096	13.2592764051	-0.299009778553	2.02260180397
72	1.0	0.73	2.48145005982	20.6784680472	0.0458740893724	0.0628412183183	5.14442104228	13.8238056136	-0.308995886068	2.05611353628
73	1.0	0.74	2.48145005982	21.395178681	0.0440746631763	0.0595603556437	5.36685889329	14.4111297951	-0.319236635397	2.09342587387
74	1.0	0.75	2.48145005982	22.244966815	0.0423424306197	0.0564565741595	5.59838761532	15.022361082	-0.329739144006	2.13262691118
75	1.0	0.76	2.48145005982	22.9198888156	0.0406747604959	0.0535194217051	5.83939882933	15.6586742159	-0.340510792615	2.17139754714
76	1.0	0.77	2.48145005982	23.5917408291	0.0390691330549	0.0507391338375	6.09030345164	16.3213107316	-0.351559231193	2.20936689538
77	1.0	0.78	2.48145005982	24.417587259	0.0375231352146	0.0481065836085	6.35153284564	17.011583423	-0.362892385978	2.25222903521
78	1.0	0.79	2.48145005982	25.3315132535	0.0360344561008	0.0456132355706	6.62354005467	17.7308810933	-0.374518466267	2.29727363328
79	1.0	0.8	2.48145005982	26.0721708719	0.0346008828872	0.043251103609	6.90680112137	18.4806735986	-0.386445971054	2.34153381895
80	1.0	0.81	2.48145005982	27.0075749396	0.0332202969159	0.0410127122418	7.20181649923	19.2625171907	-0.398683695064	2.38449094381
81	1.0	0.82	2.48145005982	27.7929824677	0.0318906700399	0.0388910610242	7.50911256174	20.0780601758	-0.41124073681	2.43405576662
82	1.0	0.83	2.48145005982	28.7818522745	0.0306100612144	0.0368795918246	7.82924321491	20.9290488718	-0.424126504467	2.48587036821
83	1.0	0.84	2.48145005982	29.7466010136	0.0293766132547	0.0349721586365	8.16279161874	21.8173338905	-0.43735072439	2.53635007383
84	1.0	0.85	2.48145005982	30.7535710792	0.0281885497808	0.0331629997422	8.51037202325	22.7448767205	-0.450923448136	2.58476261023
85	1.0	0.86	2.48145005982	31.7806182002	0.0270441722905	0.0314467119658	8.87263172433	23.7137566265	-0.46485506109	2.6425254088
86	1.0	0.87	2.48145005982	32.8124320674	0.0259418573473	0.029818226836	9.25025314478	24.7261778512	-0.479156291297	2.7021067635
87	1.0	0.88	2.48145005982	33.9203448676	0.0248800538536	0.02827278847	9.64395604538	25.7844771182	-0.493838219062	2.75949744836
88	1.0	0.89	2.48145005982	35.0940532386	0.0238572803795	0.0268059330107	10.0544998708	26.8911314331	-0.508912287667	2.81365472039
89	1.0	0.9	2.48145005982	36.2538942278	0.0228721225246	0.0254134694718	10.4826862348	28.0487661744	-0.524390314958	2.88168712427
90	1.0	0.91	2.48145005982	37.4802627115	0.0219232302889	0.0240914618559	10.9293615486	29.2601634753	-0.540284505917	2.95004218398
91	1.0	0.92	2.48145005982	38.7780079346	0.0210093154266	0.0228362124202	11.3954197964	30.5282708994	-0.556607466929	3.01487511049
92	1.0	0.93	2.48145005982	40.1562118057	0.0201291487695	0.0216442459887	11.8818054624	31.8562104142	-0.573372221176	3.07469107318
93	1.0	0.94	2.48145005982	41.5622734578	0.0192815575022	0.0205122952151	12.3895166117	33.2472876807	-0.590592225631	3.15610293008
94	1.0	0.95	2.48145005982	43.0191894668	0.0184654223832	0.0194372867192	12.9196081306	34.7050016787	-0.608281389396	3.23413179278
95	1.0	0.96	2.48145005982	44.5516298751	0.0176796749034	0.0184163280244	13.4731951284	36.2330547074	-0.626454093746	3.30656340721
96	1.0	0.97	2.48145005982	46.1283720721	0.0169232943881	0.0174466952455	14.0514565074	37.8353628073	-0.645125213654	3.37667995422
97	1.0	0.98	2.48145005982	47.7281192918	0.0161953050504	0.01652582148	14.6556387055	39.5160666663	-0.664310140575	3.47103283205
98	1.0	0.99	2.48145005982	49.5005417626	0.0154947730117	0.0156512858705	15.287059619	41.2795430894	-0.684024806401	3.55930468501
99	1.0	1.0	2.48145005982	51.3198028974	0.0148208033074	0.0148208033074	15.9471127129	43.1304171351	-0.704285709	3.63873838974
100	1.0	1.01	2.48145005982	53.1849700566	0.014172536911	0.0140322147634	16.6372713314	45.0735750217	-0.72510993778	3.72451822674
101	1.0	1.02	2.48145005982	55.2137467444	0.013549147803	0.0132834782383	17.3590932193	47.1141779456	-0.746515200125	3.83271065911
102	1.0	1.03	2.48145005982	57.2404531697	0.0129498401176	0.0125726603083	18.1142252715	49.2576769646	-0.768519848377	3.93103453624
103	1.0	1.04	2.48145005982	59.4362076414	0.0123738454089	0.0118979282778	18.9044085291	51.5098290975	-0.791142905699	4.01545377789
104	1.0	1.05	2.48145005982	61.7314044616	0.0118204200641	0.0112575429182	19.7314834454	53.8767148454	-0.814404092515	4.12601206487
105	1.0	1.06	2.48145005982	64.1023547035	0.0112888429026	0.0106498517949	20.5973954472	56.3647573091	-0.838323851254	4.24857040065
