	T	rho	B2	P_virial	Sk0	kappa	P_kappa	mu	s2	Sk_max
33	1.0	0.34	2.71395138856	0.853359029167	0.194295831685	0.571458328486	0.885499490582	2.11389977488	-0.0593880751977	1.26564598342
34	1.0	0.35	2.71395138856	0.9073976999	0.186065930469	0.531616944197	0.938105639789	2.30159192517	-0.0630147144238	1.27833450077
35	1.0	0.36	2.71395138856	0.964264818658	0.178219347497	0.495053743046	0.993033150344	2.49411010597	-0.0667585969188	1.29120674221
36	1.0	0.37	2.71395138856	1.02411799853	0.170735654731	0.461447715488	1.05037350292	2.69172269724	-0.0706210446372	1.30423078914
37	1.0	0.38	2.71395138856	1.08728689231	0.163595680101	0.430514947635	1.11022169433	2.89470347508	-0.0746034448746	1.31810976963
38	1.0	0.39	2.71395138856	1.15369785758	0.156781421704	0.402003645395	1.17267638229	3.10333235454	-0.0787072532294	1.3323322645
39	1.0	0.4	2.71395138856	1.22377988895	0.150275968324	0.37568992081	1.23784003569	3.3178960936	-0.0829339940484	1.34672288633
40	1.0	0.41	2.71395138856	1.29756191315	0.144063425219	0.351374207851	1.3058190908	3.53868897859	-0.0872852641161	1.36123981839
41	1.0	0.42	2.71395138856	1.37524322015	0.138128845438	0.328878203423	1.37672411351	3.76601348566	-0.0917627338364	1.37667313973
42	1.0	0.43	2.71395138856	1.45711973278	0.132458165899	0.308042246277	1.45066996789	4.00018093215	-0.0963681496141	1.39259561101
43	1.0	0.44	2.71395138856	1.54333048972	0.127038147997	0.288723063629	1.5277759914	4.2415121214	-0.101103336626	1.40866070022
44	1.0	0.45	2.71395138856	1.63411177218	0.121856322524	0.270791827831	1.608166177	4.49033798328	-0.105970200761	1.42481349367
45	1.0	0.46	2.71395138856	1.72978866996	0.116900938482	0.254132474962	1.6919693625	4.74700021755	-0.110970731087	1.44204588752
46	1.0	0.47	2.71395138856	1.83062090035	0.11216091554	0.23864024583	1.77931942751	5.0118519438	-0.11610700264	1.45985802946
47	1.0	0.48	2.71395138856	1.9367162377	0.107625799897	0.224220416452	1.87035549839	5.2852583609	-0.121381179138	1.47777297242
48	1.0	0.49	2.71395138856	2.04852327388	0.103285723365	0.21078719054	1.96522216154	5.56759741732	-0.126795514728	1.49571829949
49	1.0	0.5	2.71395138856	2.1662595016	0.09913136526	0.19826273052	2.0640696856	5.85926050281	-0.132352357658	1.51507088715
50	1.0	0.51	2.71395138856	2.2902408746	0.0951539171098	0.186576308059	2.1670542529	6.16065315651	-0.138054152395	1.5349875677
51	1.0	0.52	2.71395138856	2.42087486688	0.0913450498411	0.175663557387	2.27433820081	6.47219580002	-0.143903442358	1.55494640602
52	1.0	0.53	2.71395138856	2.55835349321	0.0876968832829	0.165465817515	2.38609027343	6.79432449896	-0.149902873231	1.57485143178
53	1.0	0.54	2.71395138856	2.7031959256	0.0842019579068	0.155929551679	2.50248588441	7.12749175082	-0.156055194746	1.59674450352
54	1.0	0.55	2.71395138856	2.85563204313	0.0808532084826	0.147005833605	2.62370739131	7.47216731203	-0.162363264571	1.61900543942
55	1.0	0.56	2.71395138856	3.01621441958	0.0776439396915	0.138649892306	2.74994438243	7.82883905627	-0.168830049973	1.64121755261
56	1.0	0.57	2.71395138856	3.18521702535	0.0745678033774	0.13082070768	2.88139397681	8.19801387929	-0.175458631659	1.66333433641
57	1.0	0.58	2.71395138856	3.36322867116	0.0716187774798	0.123480650827	3.01826113805	8.58021864197	-0.182252205422	1.68823579347
58	1.0	0.59	2.71395138856	3.55057093005	0.0687911463736	0.116595163345	3.16075900319	8.97600116703	-0.189214085888	1.71310235521
59	1.0	0.6	2.71395138856	3.74780523432	0.0660794826496	0.110132471083	3.30910922718	9.38593128145	-0.19634770822	1.73778502389
60	1.0	0.61	2.71395138856	3.95544326183	0.0634786301201	0.104063328066	3.46354234425	9.81060191802	-0.203656631206	1.76297311892
61	1.0	0.62	2.71395138856	4.17395900723	0.0609836880223	0.0983607871327	3.62429814714	10.2506302741	-0.211144539722	1.79090259314
62	1.0	0.63	2.71395138856	4.40398612037	0.0585899963227	0.092999994163	3.7916260853	10.7066590313	-0.218815246739	1.81865005585
63	1.0	0.64	2.71395138856	4.64605482141	0.0562931220107	0.0879580031418	3.96578568334	11.1793576442	-0.226672696071	1.8460146828
64	1.0	0.65	2.71395138856	4.90085594626	0.054088846355	0.0832136097769	4.14704698098	11.669423695	-0.234720964015	1.87499645074
65	1.0	0.66	2.71395138856	5.16898468595	0.0519731530044	0.0787472015219	4.33569099586	12.1775843245	-0.242964261803	1.90630134479
66	1.0	0.67	2.71395138856	5.45119324019	0.0499422169156	0.074540622262	4.53201021065	12.7045977361	-0.25140693694	1.93720397155
67	1.0	0.68	2.71395138856	5.7480895746	0.0479923940027	0.070577050004	4.73630908588	13.2512547824	-0.260053475393	1.96743259998
68	1.0	0.69	2.71395138856	6.06055626603	0.0461202115047	0.0668408862388	4.94890460014	13.8183806288	-0.268908502242	2.00115171583
69	1.0	0.7	2.71395138856	6.38933921997	0.0443223589609	0.0633176556584	5.17012681914	14.4068365074	-0.277976783663	2.03618583236
70	1.0	0.71	2.71395138856	6.7352281792	0.0425956797995	0.0599939152106	5.40031949541	15.0175215525	-0.287263227596	2.07049083829
71	1.0	0.72	2.71395138856	7.09916936713	0.0409371634701	0.0568571714862	5.63984070022	15.6513747245	-0.296772884299	2.10369802199
72	1.0	0.73	2.71395138856	7.48209794569	0.0393439380738	0.0538958055805	5.88906348944	16.3093768233	-0.306510947204	2.14339279973
73	1.0	0.74	2.71395138856	7.8849972208	0.037813263469	0.0510990046879	6.14837660517	16.9925525886	-0.316482753114	2.1824880631
74	1.0	0.75	2.71395138856	8.30885020619	0.0363425248066	0.0484566997421	6.41818521475	17.7019728884	-0.326693782382	2.2203726864
75	1.0	0.76	2.71395138856	8.75474931074	0.0349292264673	0.0459595085096	6.69891168893	18.4387569908	-0.337149658581	2.2591222263
76	1.0	0.77	2.71395138856	9.22384163999	0.0335709863639	0.0435986835895	6.99099642071	19.2040749207	-0.347856148286	2.30385377198
77	1.0	0.78	2.71395138856	9.71738201773	0.032265530583	0.04136606485	7.2948986866	19.9991498937	-0.358819160504	2.3472728885
78	1.0	0.79	2.71395138856	10.236546309	0.0310106883337	0.0392540358654	7.61109755172	20.8252608267	-0.370044746423	2.38877647089
79	1.0	0.8	2.71395138856	10.7826737428	0.0298043871887	0.0372554839859	7.94009282	21.6837449115	-0.381539098275	2.43482039546
80	1.0	0.81	2.71395138856	11.3572608579	0.0286446485808	0.03536376368	8.28240603082	22.576000253	-0.393308548634	2.48479646779
81	1.0	0.82	2.71395138856	11.961657135	0.0275295835297	0.0335726628412	8.63858150304	23.5034885627	-0.405359570336	2.53265746612
82	1.0	0.83	2.71395138856	12.5975075649	0.0264573885979	0.0318763718046	9.00918742735	24.4677378888	-0.417698775069	2.57757767573
83	1.0	0.84	2.71395138856	13.2663682085	0.0254263420251	0.0302694547918	9.39481700734	25.4703453909	-0.430332913739	2.63307250083
84	1.0	0.85	2.71395138856	13.9700453997	0.0244348000506	0.028746823589	9.79608964989	26.5129801322	-0.443268875714	2.68852753933
85	1.0	0.86	2.71395138856	14.7102353542	0.0234811933797	0.0273037132322	10.2136522049	27.5973858951	-0.456513689775	2.74068798121
86	1.0	0.87	2.71395138856	15.4889249296	0.0225640238033	0.0259356595441	10.648180254	28.7253839954	-0.470074524034	2.79185309564
87	1.0	0.88	2.71395138856	16.308080933	0.0216818609314	0.0246384783312	11.1003794483	29.8988761039	-0.48395868776	2.85638487107
88	1.0	0.89	2.71395138856	17.169811998	0.0208333390461	0.0234082461192	11.5709868943	31.1198470529	-0.498173632894	2.91728371552
89	1.0	0.9	2.71395138856	18.0762978197	0.0200171540516	0.0222412822795	12.0607725866	32.3903676335	-0.512726956686	2.9731683664
90	1.0	0.91	2.71395138856	19.029899257	0.0192320605185	0.0211341324379	12.5705408876	33.7125973728	-0.527626404706	3.03577761551
91	1.0	0.92	2.71395138856	20.0329924768	0.018476868808	0.0200835530522	13.1011320522	35.0887873003	-0.542879875163	3.10723584775
92	1.0	0.93	2.71395138856	21.0881733105	0.0177504422789	0.0190864970741	13.653423796	36.5212826948	-0.558495423266	3.17308467731
93	1.0	0.94	2.71395138856	22.1981003495	0.0170516945666	0.0181401006027	14.2283329069	38.0125258324	-0.574481267076	3.23143536794
94	1.0	0.95	2.71395138856	23.3656221958	0.0163795869379	0.017241670461	14.8268168987	39.5650587345	-0.590845793512	3.30991708945
95	1.0	0.96	2.71395138856	24.5936346237	0.01573312572	0.016388672625	15.4498757056	41.181525941	-0.60759756557	3.3879780662
96	1.0	0.97	2.71395138856	25.8852357214	0.0151113598078	0.0155787214513	16.0985534168	42.8646773191	-0.624745329511	3.45754429308
97	1.0	0.98	2.71395138856	27.2436950794	0.0145133782529	0.0148095696458	16.7739400526	44.6173709375	-0.642298022865	3.52410824972
98	1.0	0.99	2.71395138856	28.6723531997	0.0139383079381	0.0140790989273	17.4771733809	46.4425760333	-0.660264782864	3.61713734013
99	1.0	1.0	2.71395138856	30.174762798	0.0133853113476	0.0133853113476	18.209440776	48.3433760947	-0.678654954514	3.70070287162
100	1.0	1.01	2.71395138856	31.7546403841	0.0128535844361	0.0127263212238	18.9719811211	50.322972101	-0.697478098959	3.77160784715
101	1.0	1.02	2.71395138856	33.4158763322	0.0123423546046	0.0121003476516	19.7660867576	52.3846859505	-0.716744001442	3.8592375056
102	1.0	1.03	2.71395138856	35.1624847992	0.0118508787899	0.0115057075631	20.5931054838	54.5319641146	-0.73646267889	3.96027286666
103	1.0	1.04	2.71395138856	37.0006804943	0.0113784416832	0.0109408093108	21.4544426074	56.7683815116	-0.756644385699	4.04700619888
